iata,longitude,latitude,iso,name,continent,type,size,timezone,icao,city,country
KRO,65.413185,55.474228,RU,Kurgan Airport,AS,airport,medium,6,USUU,Kurgan,Russie
LBD,69.6965,40.219887,TJ,Khudzhand Airport,AS,airport,medium,5,UTDL,Khudzhand,Tadjikistan
AZN,72.3,40.733334,UZ,Andizhan Airport,AS,airport,small,5,UTKA,Andijan,Ouzbékistan
FEG,71.73361,40.350277,UZ,Fergana Airport,AS,airport,small,5,UTKF,Fergana,Ouzbékistan
NMA,71.6,40.983334,UZ,Namangan Airport,AS,airport,small,5,UTKN,Namangan,Ouzbékistan
NCU,59.63333,42.483334,UZ,Nukus Airport,AS,airport,small,5,UTNN,Noukous,Ouzbékistan
UGC,60.63303,41.584835,UZ,Urgench Airport,AS,airport,medium,5,UTNU,Urgench,Ouzbékistan
KSQ,65.773056,38.8025,UZ,Karshi Khanabad Airport,AS,airport,small,5,UTSL,Khanabad,Ouzbékistan
TMJ,67.318954,37.280502,UZ,Termez Airport,AS,airport,medium,5,UTST,Termez,Ouzbékistan
RYB,38.86667,58.13333,RU,Staroselye Airport,EU,airport,medium,4,UUBK,Rybinsk,Russie
EGO,36.65,50.63333,RU,Belgorod International Airport,EU,airport,medium,4,UUOB,Belgorod,Russie
URS,36.266666,51.75,RU,Kursk East Airport,EU,airport,medium,4,UUOK,Kursk,Russie
LPK,39.53822,52.70341,RU,Lipetsk Airport,EU,airport,medium,4,UUOL,Lipetsk,Russie
VKT,63.9952,67.48624,RU,Vorkuta Airport,AS,airport,medium,6,UUYW,Vorkuta,Russie
UUA,52.816666,54.61667,RU,Bugulma Airport,EU,airport,medium,6,UWKB,Bugulma,Russie
JOK,47.9,56.716667,RU,Yoshkar-Ola Airport,EU,airport,medium,4,UWKJ,Yoshkar-Ola,Russie
CSY,47.266666,56.13333,RU,Cheboksary Airport,EU,airport,medium,4,UWKS,Cheboksary,Russie
ULY,48.216667,54.266666,RU,Ulyanovsk East Airport,EU,airport,medium,4,UWLW,Ulyanovsk,Russie
OSW,58.566666,51.2,RU,Orsk Airport,EU,airport,medium,6,UWOR,Orsk,Russie
PEZ,45.02305,53.11852,RU,Penza Airport,EU,airport,medium,4,UWPP,Penza,Russie
SKX,45.2161,54.127632,RU,Saransk Airport,EU,airport,medium,4,UWPS,Saransk,Russie
BWO,47.75,51.86667,RU,Balakovo Airport,EU,airport,medium,4,UWSB,Balakovo,Russie
HBX,75.08608,15.358738,IN,Hubli Airport,AS,airport,medium,5.5,VAHB,Hubli,Inde
KCT,80.31974,5.993832,LK,Koggala Airport,AS,airport,medium,6,VCCK,Koggala,Sri Lanka
WRZ,81.238335,6.251667,LK,Wirawila Airport,AS,airport,small,6,VCCW,Wirawila,Sri Lanka
BBM,103.2,13.116667,KH,Battambang Airport,AS,airport,medium,7,VDBG,Battambang,Cambodge
SHL,91.88333,25.566668,IN,Shillong Airport,AS,airport,medium,5.5,VEBI,Shillong,Inde
GAU,91.58881,26.105982,IN,Lokpriya Gopinath Bordoloi International Airport,AS,airport,medium,5.5,VEGT,Guwahati,Inde
DMU,93.772865,25.879816,IN,Dimapur Airport,AS,airport,medium,5.5,VEMR,Dimapur,Inde
TEZ,92.79611,26.710833,IN,Tezpur Airport,AS,airport,medium,5.5,VETZ,Tezpur,Inde
BZL,90.301445,22.798943,BD,Barisal Airport,AS,airport,medium,6,VGBR,Barisal,Bangladesh
OUI,102.67083,18.936111,LA,Ban Huoeisay Airport,AS,airport,small,7,VLHS,Huay Xai,Laos
KON,108.021385,14.354167,VN,Kontum Airport,AS,airport,medium,7,,Kontum,Viêt-Nam
BHR,84.4325,27.67639,NP,Bharatpur Airport,AS,airport,small,5.75,VNBP,Bharatpur,Népal
BDP,88.083336,26.533333,NP,Chandragadhi Airport,AS,airport,small,5.75,VNCG,Chandragarhi,Népal
MEY,84.23139,27.57639,NP,Meghauli Airport,AS,airport,small,5.75,VNMG,Meghauli,Népal
KEP,81.576385,28.1325,NP,Nepalgunj Airport,AS,airport,medium,5.75,VNNG,Nepalgunj,Népal
GAN,73.15654,-0.690003,MV,Gan Island Airport,AS,airport,medium,5,VRMG,Gan Island,Maldives
HAQ,73.16838,6.748433,MV,Hanimaadhoo Airport,AS,airport,medium,5,VRMH,Haa Dhaalu,Maldives
KDO,73.51667,1.883333,MV,Kadhdhoo Airport,AS,airport,medium,5,VRMK,Laamu Atoll,Maldives
MAQ,98.54453,16.700369,TH,Mae Sot Airport,AS,airport,medium,7,VTPM,Tak,Thaïlande
BMV,108.05,12.666667,VN,Buon Ma Thuot Airport,AS,airport,medium,7,VVBM,Buonmethuot,Viêt-Nam
HPH,106.727325,20.823315,VN,Cat Bi International Airport,AS,airport,medium,7,VVCI,Haiphong,Viêt-Nam
CXR,109.225,11.993611,VN,Cam Ranh Airport,AS,airport,medium,7,VVCR,Nha Trang,Viêt-Nam
VCS,106.63333,10.371389,VN,Co Ong Airport,AS,airport,medium,7,VVCS,Conson,Viêt-Nam
VCA,105.76639,10.047222,VN,Trà Nóc Airport,AS,airport,medium,7,VVCT,Can Tho,Viêt-Nam
DIN,103,21.383333,VN,Dien Bien Phu Airport,AS,airport,medium,7,VVDB,Dien Bien Phu,Viêt-Nam
UIH,109.22639,13.766111,VN,Phu Cat Airport,AS,airport,medium,7,VVPC,Phucat,Viêt-Nam
PXU,108.00896,14.006346,VN,Pleiku Airport,AS,airport,medium,7,VVPK,Pleiku,Viêt-Nam
VII,105.63333,18.7,VN,Vinh Airport,AS,airport,medium,7,VVVH,Vinh,Viêt-Nam
BMO,97.25166,24.27389,MM,Banmaw Airport,AS,airport,small,6.5,VYBM,Banmaw,Birmanie
TVY,98.2,14.1,MM,Dawei Airport,AS,airport,medium,6.5,VYDW,Dawei,Birmanie
KAW,98.51667,10.05,MM,Kawthoung Airport,AS,airport,medium,7,VYKT,Kawthoung,Birmanie
LIW,97.21694,19.68861,MM,Loikaw Airport,AS,airport,medium,6.5,VYLK,Loikaw,Birmanie
MNU,97.66067,16.444748,MM,Mawlamyine Airport,AS,airport,small,6.5,VYMM,Mawlamyine,Birmanie
BSX,94.78333,16.8,MM,Pathein Airport,AS,airport,small,6.5,VYPN,Pathein,Birmanie
PKK,95.10639,21.343332,MM,Pakhokku Airport,AS,airport,small,6.5,VYPU,Pakhokku,Birmanie
SWQ,117.41217,-8.489621,ID,Sumbawa Besar Airport,AS,airport,small,8,WADS,Sumbawa,Indonésie
TMC,119.18306,-9.340278,ID,Tambolaka Airport,AS,airport,small,8,WADT,Waikabubak-Sumba île,Indonésie
BUI,133.58333,-2,ID,Bokondini Airport,AS,airport,small,9,WAJB,Bokondini-Papouasie-Île,Indonésie
SEH,140.81667,-3.433333,ID,Senggeh Airport,AS,airport,small,9,WAJS,Senggeh-Papouasie-Île,Indonésie
TJS,117.36667,2.85,ID,Tanjung Harapan Airport,AS,airport,small,8,WALG,Tanjung Selor-Bornéo Île,Indonésie
DTD,116.60037,0.621316,ID,Datadawai Airport,AS,airport,small,8,WALJ,Datadawai-Bornéo Île,Indonésie
BEJ,117.43349,2.155327,ID,Barau(Kalimaru) Airport,AS,airport,small,8,WALK,Tanjung Redep-Bornéo Île,Indonésie
TJG,103.96667,-1.4,ID,Warukin Airport,AS,airport,medium,8,WAON,Tanjung-Bornéo Île,Indonésie
SMQ,112.979004,-2.502806,ID,Sampit(Hasan) Airport,AS,airport,small,7,WAOS,Sampit-Bornéo Île,Indonésie
LUV,132.71666,-5.666667,ID,Dumatubun Airport,AS,airport,medium,9,WAPL,Îles Langgur-Kei,Indonésie
ARD,124.59811,-8.132639,ID,Mali Airport,AS,airport,small,8,WATM,Alor,Indonésie
BLG,113.78333,2.7,MY,Belaga Airport,AS,airport,small,8,WBGC,Belaga,Malaisie
LGL,114.25,4.183333,MY,Long Lellang Airport,AS,airport,small,8,WBGF,Longue Datih,Malaisie
ODN,115.066666,4.033333,MY,Long Seridan Airport,AS,airport,small,8,WBGI,Seridan longue,Malaisie
MKM,112.07972,2.906944,MY,Mukah Airport,AS,airport,small,8,WBGK,Mukah,Malaisie
BKM,115.61667,3.966667,MY,Bakalalan Airport,AS,airport,small,8,WBGQ,Bakalalan,Malaisie
LWY,115.416664,4.916667,MY,Lawas Airport,AS,airport,small,8,WBGW,Lawas,Malaisie
BBN,115.46667,3.683333,MY,Bario Airport,AS,airport,medium,8,WBGZ,Bario,Malaisie
TMG,118.65,5.4,MY,Tomanggong Airport,AS,airport,small,8,WBKM,Tomanggong,Malaisie
KUD,116.83417,6.925,MY,Kudat Airport,AS,airport,small,8,WBKT,Kudat,Malaisie
TKG,105.1758,-5.242783,ID,Radin Inten II (Branti) Airport,AS,airport,medium,7,WICT,Bandar Lampung Sumatra Île-,Indonésie
HLP,106.89028,-6.268056,ID,Halim Perdanakusuma International Airport,AS,airport,medium,7,WIHH,Jakarta,Indonésie
NTX,108.38333,3.95,ID,Ranai Airport,AS,airport,medium,7,WION,Ranai-Natuna île,Indonésie
PSU,112.933334,0.833333,ID,Pangsuma Airport,AS,airport,medium,7,WIOP,Putussibau-Bornéo Île,Indonésie
SQG,111.583336,0.083333,ID,Susilo Airport,AS,airport,medium,7,WIOS,Sintang-Bornéo Île,Indonésie
PDO,103.86667,-3.283333,ID,Pendopo Airport,AS,airport,medium,7,WIPQ,Talang Gudang-île de Sumatra,Indonésie
LSW,97.166664,5.166667,ID,Malikus Saleh Airport,AS,airport,small,7,WITM,Lhok Seumawe-île de Sumatra,Indonésie
PKG,100.55355,4.244177,MY,Pulau Pangkor Airport,AS,airport,small,8,WMPA,L'île de Pangkor,Malaisie
KBU,116.16528,-3.293738,ID,Stagen Airport,AS,airport,small,8,WRBK,Laut,Indonésie
LBW,115.166664,0.583333,ID,Long Bawan Airport,AS,airport,small,8,WRLB,Longue Bawan-Bornéo Île,Indonésie
NNX,117.65,4.15,ID,Nunukan Airport,AS,airport,small,8,WRLF,Nunukan-Nunukan île,Indonésie
LPU,114.969986,1.707091,ID,Long Apung Airport,AS,airport,small,8,WRLP,Longue Apung-Bornéo Île,Indonésie
ALH,117.804,-34.944996,AU,Albany Airport,OC,airport,medium,8,YABA,Albany,Australie
GYL,128.66667,-16.333332,AU,Argyle Airport,OC,airport,small,8,YARG,Argyle,Australie
AUU,142.25,-13.166667,AU,Aurukun Airport,OC,airport,small,10,YAUR,Aurukun,Australie
BCI,145.30194,-23.559168,AU,Barcaldine Airport,OC,airport,medium,10,YBAR,Barcaldine,Australie
BDD,142.17166,-10.148655,AU,Badu Island Airport,OC,airport,small,9,YBAU,Île Badu,Australie
BVI,139.34334,-25.898333,AU,Birdsville Airport,OC,airport,medium,10,YBDV,Birdsville,Australie
BHQ,141.46857,-31.998983,AU,Broken Hill Airport,OC,airport,medium,9.5,YBHI,Broken Hill,Australie
HTI,148.94847,-20.35175,AU,Hamilton Island Airport,OC,airport,medium,10,YBHM,Hamilton Island,Australie
BEU,139.445,-24.23,AU,Bedourie Airport,OC,airport,medium,10,YBIE,Bedourie,Australie
BRK,145.93333,-30.083332,AU,Bourke Airport,OC,airport,medium,10,YBKE,Bourke,Australie
BUC,139.53334,-17.75,AU,Burketown Airport,OC,airport,small,10,YBKT,Burketown,Australie
GIC,142.21666,-9.233333,AU,Boigu Airport,OC,airport,small,10,YBOI,Boigu,Australie
OKY,151.735,-27.406668,AU,Oakey Airport,OC,airport,medium,10,YBOK,Oakey,Australie
BQL,139.9,-22.9,AU,Boulia Airport,OC,airport,medium,10,YBOU,Boulia,Australie
BHS,149.65518,-33.41387,AU,Bathurst Airport,OC,airport,medium,10,YBTH,Bathurst,Australie
BLT,148.8084,-23.602184,AU,Blackwater Airport,OC,airport,medium,10,YBTR,Blackwater,Australie
CVQ,113.66358,-24.883429,AU,Carnarvon Airport,OC,airport,medium,8,YCAR,Carnarvon,Australie
CAZ,145.79659,-31.536797,AU,Cobar Airport,OC,airport,medium,10,YCBA,Cobar,Australie
CPD,134.75278,-29.044443,AU,Coober Pedy Airport,OC,airport,medium,9.5,YCBP,Coober Pedy,Australie
CNC,143.06659,-10.050179,AU,Coconut Island Airport,OC,airport,small,10,YCCT,Coconut Island,Australie
CNJ,140.50851,-20.668905,AU,Cloncurry Airport,OC,airport,medium,10,YCCY,Cloncurry,Australie
CED,133.70122,-32.12378,AU,Ceduna Airport,OC,airport,medium,9.5,YCDU,Ceduna,Australie
CTN,145.18333,-15.443333,AU,Cooktown Airport,OC,airport,medium,10,YCKN,Cooktown,Australie
CMA,145.6161,-28.03139,AU,Cunnamulla Airport,OC,airport,medium,10,YCMU,Cunnamulla,Australie
CNB,148.37833,-30.980833,AU,Coonamble Airport,OC,airport,medium,10,YCNM,Coonamble,Australie
CUQ,143.11333,-13.763889,AU,Coen Airport,OC,airport,medium,10,YCOE,Coen,Australie
OOM,148.97333,-36.308334,AU,Cooma Snowy Mountains Airport,OC,airport,medium,10,YCOM,Cooma,Australie
DMD,138.8216,-17.939201,AU,Doomadgee Airport,OC,airport,small,10,YDMG,Doomadgee,Australie
NLF,143.7869,-9.584515,AU,Darnley Island Airport,OC,airport,small,10,YDNI,Darnley Island,Australie
DPO,146.42754,-41.172054,AU,Devonport Airport,OC,airport,medium,10,YDPO,Devonport,Australie
ELC,135.5698,-12.019817,AU,Elcho Island Airport,OC,airport,medium,9.5,YELD,Elcho Island,Australie
EPR,121.83039,-33.68248,AU,Esperance Airport,OC,airport,medium,8,YESP,Esperance,Australie
FLS,147.99667,-40.095,AU,Flinders Island Airport,OC,airport,small,10,YFLI,Flinders Island,Australie
GET,114.70205,-28.796078,AU,Geraldton Airport,OC,airport,medium,8,YGEL,Geraldton,Australie
GLT,151.22351,-23.87147,AU,Gladstone Airport,OC,airport,medium,10,YGLA,Gladstone,Australie
GTE,136.46002,-13.973887,AU,Groote Eylandt Airport,OC,airport,medium,9.5,YGTE,Groote Eylandt,Australie
GFF,146.0627,-34.255432,AU,Griffith Airport,OC,airport,medium,10,YGTH,Griffith,Australie
HID,142.28334,-10.583333,AU,Horn Island Airport,OC,airport,medium,10,YHID,Horn Island,Australie
HOK,130.6325,-18.335,AU,Hooker Creek Airport,OC,airport,small,9.5,YHOO,Hooker Creek,Australie
MHU,147.18333,-36.966667,AU,Mount Hotham Airport,OC,airport,medium,10,YHOT,Mount Hotham,Australie
HGD,144.22444,-20.81889,AU,Hughenden Airport,OC,airport,small,10,YHUG,Hughenden,Australie
JCK,141.7,-20.583332,AU,Julia Creek Airport,OC,airport,small,10,YJLC,Julia Creek,Australie
KAX,114.26052,-27.691929,AU,Kalbarri Airport,OC,airport,small,8,YKBR,Kalbarri,Australie
KNS,143.88168,-39.879776,AU,King Island Airport,OC,airport,medium,10,YKII,King Island,Australie
KFG,130.81667,-17.433332,AU,Kalkgurung Airport,OC,airport,small,9.5,YKKG,Kalkgurung,Australie
KRB,140.83194,-17.456667,AU,Karumba Airport,OC,airport,small,10,YKMB,Karumba,Australie
KWM,141.74834,-15.4875,AU,Kowanyama Airport,OC,airport,medium,10,YKOW,Kowanyama,Australie
KUG,142.3,-10.233333,AU,Kubin Airport,OC,airport,small,9,YKUB,Kubin,Australie
LNO,121.316925,-28.879345,AU,Leonora Airport,OC,airport,medium,8,YLEO,Leonora,Australie
LEL,135.8,-12.508333,AU,Lake Evella Airport,OC,airport,small,9.5,YLEV,Lac Evella,Australie
LDH,159.07816,-31.540808,AU,Lord Howe Island Airport,OC,airport,small,10.5,YLHI,Lord Howe Island,Australie
IRG,143.3125,-12.788889,AU,Lockhart River Airport,OC,airport,medium,10,YLHR,Rivière Lockhart,Australie
LSY,153.26337,-28.836653,AU,Lismore Airport,OC,airport,medium,10,YLIS,Lismore,Australie
LHG,147.98334,-29.458332,AU,Lightning Ridge Airport,OC,airport,medium,10,YLRD,Lightning Ridge,Australie
LRE,144.27147,-23.439474,AU,Longreach Airport,OC,airport,medium,10,YLRE,Longreach,Australie
LER,120.61667,-27.833332,AU,Leinster Airport,OC,airport,medium,8,YLST,Leinster,Australie
LVO,122.36667,-28.633333,AU,Laverton Airport,OC,airport,small,8,YLTN,Laverton,Australie
UBB,142.18333,-9.95,AU,Mabuiag Island Airport,OC,airport,small,9,YMAA,Mabuiag Island,Australie
MKR,118.54596,-26.61113,AU,Meekatharra Airport,OC,airport,medium,8,YMEK,Meekatharra,Australie
MIM,149.90202,-36.910046,AU,Merimbula Airport,OC,airport,medium,10,YMER,Merimbula,Australie
MGT,134.89352,-12.093703,AU,Milingimbi Airport,OC,airport,small,9.5,YMGB,Milingimbi,Australie
MNG,134.23227,-12.05492,AU,Maningrida Airport,OC,airport,medium,9.5,YMGD,Maningrida,Australie
MCV,136.095,-16.466667,AU,McArthur River Mine Airport,OC,airport,small,9.5,YMHU,Mine de la rivière McArthur,Australie
MQL,142.08455,-34.230835,AU,Mildura Airport,OC,airport,medium,10,YMIA,Mildura,Australie
MMG,117.85,-28.083332,AU,Mount Magnet Airport,OC,airport,medium,8,YMOG,Mount Magnet,Australie
MRZ,149.85019,-29.496346,AU,Moree Airport,OC,airport,medium,10,YMOR,Moree,Australie
MOV,148.07442,-22.06057,AU,Moranbah Airport,OC,airport,medium,10,YMRB,Moranbah,Australie
MYA,150.14717,-35.90251,AU,Moruya Airport,OC,airport,medium,10,YMRY,Moruya,Australie
MGB,140.78271,-37.744072,AU,Mount Gambier Airport,OC,airport,medium,9.5,YMTG,Mount Gambier,Australie
ONG,139.17004,-16.662558,AU,Mornington Island Airport,OC,airport,small,9,YMTI,Ile de Mornington,Australie
MYI,144.06497,-9.920066,AU,Murray Island Airport,OC,airport,small,10,YMUI,Murray île,Australie
MBH,152.71333,-25.516666,AU,Maryborough Airport,OC,airport,small,10,YMYB,Maryborough,Australie
NRA,146.5117,-34.705643,AU,Narrandera Airport,OC,airport,medium,10,YNAR,Narrandera,Australie
NAA,149.82912,-30.31829,AU,Narrabri Airport,OC,airport,medium,10,YNBR,Narrabri,Australie
NTN,141.07307,-17.685398,AU,Normanton Airport,OC,airport,medium,10,YNTN,Normanton,Australie
ZNE,119.80137,-23.416517,AU,Newman Airport,OC,airport,medium,8,YNWN,Newman,Australie
OLP,136.88411,-30.483898,AU,Olympic Dam Airport,OC,airport,small,9.5,YOLD,Olympic Dam,Australie
PUG,137.76666,-32.5,AU,Port Augusta Airport,OC,airport,medium,9.5,YPAG,Argyle,Australie
PMK,146.66667,-18.333332,AU,Palm Island Airport,OC,airport,small,10,YPAM,Palm Island,Australie
PBO,117.748,-23.173908,AU,Paraburdoo Airport,OC,airport,medium,8,YPBO,Paraburdoo,Australie
CCK,96.916664,-12.166667,CC,Cocos Keeling Island Airport,AS,airport,medium,6.5,YPCC,Cocos Keeling île,Cocos (Keeling)
GOV,136.82265,-12.269595,AU,Gove Airport,OC,airport,medium,9.5,YPGV,Gove,Australie
PKE,148.2329,-33.138454,AU,Parkes Airport,OC,airport,medium,10,YPKS,Parkes,Australie
PLO,135.87454,-34.603333,AU,Port Lincoln Airport,OC,airport,medium,9.5,YPLC,Port Lincoln,Australie
EDR,141.61667,-14.9,AU,Pormpuraaw Airport,OC,airport,small,10,YPMP,Pormpuraaw,Australie
PQQ,152.86723,-31.431402,AU,Port Macquarie Airport,OC,airport,medium,10,YPMQ,Port Macquarie,Australie
PTJ,141.625,-38.384167,AU,Portland Airport,OC,airport,medium,10,YPOD,Portland,Australie
ULP,144.3,-26.633333,AU,Quilpie Airport,OC,airport,medium,10,YQLP,Quilpie,Australie
RAM,134.81667,-12,AU,Ramingining Airport,OC,airport,small,9.5,YRNG,Ramingining,Australie
RMA,148.77943,-26.543552,AU,Roma Airport,OC,airport,medium,10,YROM,Roma,Australie
SGO,148.59389,-28.053333,AU,St George Airport,OC,airport,small,10,YSGE,St George,Australie
SBR,142.63333,-9.383333,AU,Saibai Island Airport,OC,airport,small,10,YSII,Saibai,Australie
SRN,145.31667,-42.15,AU,Strahan Airport,OC,airport,small,10,YSRN,Strahan,Australie
XTG,143.76666,-27.966667,AU,Thargomindah Airport,OC,airport,medium,10,YTGM,Thargomindah,Australie
TCA,134.18083,-19.638056,AU,Tennant Creek Airport,OC,airport,medium,9.5,YTNK,Tennant Creek,Australie
VCD,131,-16.4,AU,Victoria River Downs Airport,OC,airport,small,9.5,YVRD,Victoria rivière Downs,Australie
SYU,142.81667,-10.208333,AU,Warraber Island Airport,OC,airport,small,10,YWBS,Sue Islet,Australie
WNR,142.66667,-25.416668,AU,Windorah Airport,OC,airport,medium,10,YWDH,Windorah,Australie
WYA,137.52197,-33.05241,AU,Whyalla Airport,OC,airport,medium,9.5,YWHA,Whyalla,Australie
WUN,120.21667,-26.633333,AU,Wiluna Airport,OC,airport,medium,8,YWLU,Wiluna,Australie
WOL,150.78334,-34.566666,AU,Wollongong Airport,OC,airport,medium,10,YWOL,Wollongong,Australie
WIN,143.06667,-22.35,AU,Winton Airport,OC,airport,medium,10,YWTN,Winton,Australie
BWT,145.72507,-40.993145,AU,Wynyard Airport,OC,airport,medium,10,YWYY,Burnie,Australie
OKR,143.40556,-9.751593,AU,Yorke Island Airport,OC,airport,small,10,YYKI,Île Yorke,Australie
XMY,142.45,-10.483333,AU,Yam Island Airport,OC,airport,small,10,YYMI,Île Yam,Australie
NAY,116.38778,39.7825,CN,Beijing Nanyuan Airport,AS,airport,large,8,ZBBB,Pékin,Chine
CIF,118.91089,42.237392,CN,Chifeng Airport,AS,airport,medium,8,ZBCF,Chifeng,Chine
CIH,113.12158,36.24588,CN,Changzhi Airport,AS,airport,small,8,ZBCZ,Changzhi,Chine
DAT,113.48136,40.05554,CL,Datong Airport,SA,airport,medium,8,ZBDT,Datong,Chine
HET,111.814156,40.854713,CN,Baita Airport,AS,airport,medium,8,ZBHH,Hohhot,Chine
BAV,110.0009,40.563328,CN,Baotou Airport,AS,airport,medium,8,ZBOW,Baotou,Chine
SJW,114.69443,38.274376,CN,Shijiazhuang Daguocun International Airport,AS,airport,medium,8,ZBSJ,Shijiazhuang,Chine
TGO,122.204605,43.55701,CN,Tongliao Airport,AS,airport,medium,8,ZBTL,Tongliao,Chine
HLH,122.00148,46.19349,CN,Ulanhot Airport,AS,airport,small,8,ZBUL,Ulanhot,Chine
XIL,115.95924,43.918762,CN,Xilinhot Airport,AS,airport,medium,8,ZBXH,Xilinhot,Chine
BHY,109.28785,21.540333,CN,Beihai Airport,AS,airport,small,8,ZGBH,Beihai,Chine
CGD,111.63886,28.924467,CN,Changde Airport,AS,airport,medium,8,ZGCD,Changde,Chine
DYG,110.44569,29.10712,CN,Dayong Airport,AS,airport,small,8,ZGDY,Dayong,Chine
MXZ,116.10449,24.266811,CN,Meixian Airport,AS,airport,small,8,ZGMX,Meixian,Chine
ZUH,113.3706,22.011787,CN,Zhuhai Airport,AS,airport,medium,8,ZGSD,Zhuhai,Chine
LZH,109.39843,24.206156,CN,Bailian Airport,AS,airport,medium,8,ZGZH,Liuzhou,Chine
ZHA,110.36272,21.214727,CN,Zhanjiang Airport,AS,airport,medium,8,ZGZJ,Zhanjiang,Chine
ENH,109.48201,30.321934,CN,Enshi Airport,AS,airport,small,8,ZHES,Enshi,Chine
NNY,112.61305,32.9837,CN,Nanyang Airport,AS,airport,small,8,ZHNY,Nanyang,Chine
XFN,112.28627,32.151558,CN,Xiangfan Airport,AS,airport,small,8,ZHXF,Xiangfan,Chine
YIH,111.478935,30.549934,CN,Yichang Airport,AS,airport,medium,8,ZHYC,Yichang,Chine
AKA,108.936,32.7091,CN,Ankang Airport,AS,airport,small,8,ZLAK,Ankang,Chine
GOQ,94.78931,36.404633,CN,Golmud Airport,AS,airport,medium,8,ZLGM,Golmud,Chine
HZG,107.183334,32.983334,CN,Hanzhong Airport,AS,airport,small,8,ZLHZ,Hanzhong,Chine
IQN,107.6044,35.8001,CN,Qingyang Airport,AS,airport,medium,8,ZLQY,Qingyang,Chine
XNN,102.03754,36.525322,CN,Xining Caojiabu Airport,AS,airport,medium,8,ZLXN,Xining,Chine
ENY,109.55148,36.639366,CN,Yan'an Airport,AS,airport,small,8,ZLYA,Yan'an,Chine
UYN,109.73038,38.274155,CN,Yulin Airport,AS,airport,small,8,ZLYL,Yulin,Chine
AVK,102.78333,46.266666,MN,Arvaikheer Airport,AS,airport,medium,8,ZMAH,Arvaikheer,Mongolie
LTI,96.416664,46.65,MN,Altai Airport,AS,airport,medium,8,ZMAT,Altaï,Mongolie
BYN,100.683334,46.1,MN,Bayankhongor Airport,AS,airport,medium,8,ZMBH,Bayankhongor,Mongolie
DLZ,104.683334,43.966667,MN,Dalanzadgad Airport,AS,airport,medium,8,ZMDZ,Dalanzadgad,Mongolie
HVD,91.65,48.016666,MN,Khovd Airport,AS,airport,medium,8,ZMKD,Khovd,Mongolie
MXV,100.166664,49.63333,MN,Muren Airport,AS,airport,medium,8,ZMMN,Muren,Mongolie
DIG,99.67778,27.789722,CN,Diqing Airport,AS,airport,medium,8,ZPDQ,Shangri-La,Chine
LUM,98.5319,24.40528,CN,Mangshi Airport,AS,airport,medium,8,ZPLX,Luxi,Chine
SYM,100.96222,22.79657,CN,Simao Airport,AS,airport,small,8,ZPSM,Simao,Chine
ZAT,103.8,27.316668,CN,Zhaotong Airport,AS,airport,small,8,ZPZT,Zhaotong,Chine
KOW,114.776665,25.851667,CN,Ganzhou Airport,AS,airport,small,8,ZSGZ,Ganzhou,Chine
JDZ,117.17879,29.33549,CN,Jingdezhen Airport,AS,airport,medium,8,ZSJD,Jingdezhen,Chine
JIU,115.96667,29.7,CN,Jiujiang Lushan Airport,AS,airport,small,8,ZSJJ,Jiujiang,Chine
JUZ,118.833336,28.966667,CN,Quzhou Airport,AS,airport,medium,8,ZSJU,Quzhou,Chine
LYG,118.87698,34.565937,CN,Lianyungang Airport,AS,airport,small,8,ZSLG,Lianyungang,Chine
HYN,121.41675,28.558096,CN,Huangyan Luqiao Airport,AS,airport,medium,8,ZSLQ,Huangyan,Chine
LYI,118.40707,35.047478,CN,Shubuling Airport,AS,airport,small,8,ZSLY,Linyi,Chine
JJN,118.587296,24.802809,CN,Quanzhou Airport,AS,airport,medium,8,ZSQZ,Quanzhou,Chine
TXN,118.25646,29.72962,CN,Tunxi International Airport,AS,airport,medium,8,ZSTX,Huangshan,Chine
WEF,119.11347,36.641075,CN,Weifang Airport,AS,airport,medium,8,ZSWF,Weifang,Chine
WEH,122.23607,37.18814,CN,Weihai Airport,AS,airport,medium,8,ZSWH,Weihai,Chine
WUX,120.42438,31.49289,CN,Wuxi Airport,AS,airport,medium,8,ZSWX,Wuxi,Chine
WUS,117.96667,27.716667,CN,Nanping Wuyishan Airport,AS,airport,medium,8,ZSWY,Wuyishan,Chine
WNZ,120.84738,27.91566,CN,Wenzhou Yongqiang Airport,AS,airport,large,8,ZSWZ,Wenzhou,Chine
YNZ,120.20418,33.43468,CN,Yancheng Airport,AS,airport,small,8,ZSYN,Yancheng,Chine
YIW,120.02881,29.344563,CN,Yiwu Airport,AS,airport,medium,8,ZSYW,Yiwu,Chine
HSN,122.35691,29.935259,CN,Zhoushan Airport,AS,airport,small,8,ZSZS,Zhoushan,Chine
BPX,97.10667,30.555834,CN,Qamdo Bangda Airport,AS,airport,medium,8,ZUBD,Bangda,Chine
DAX,107.42689,31.135012,CN,Dachuan Airport,AS,airport,small,8,ZUDX,Dazhou,Chine
GYS,105.69972,32.395,CN,Guangyuan Airport,AS,airport,medium,8,ZUGU,Guangyuan,Chine
LZO,105.37902,28.844757,CN,Luzhou Airport,AS,airport,small,8,ZULZ,Luzhou,Chine
MIG,104.73805,31.43111,CN,Mianyang Airport,AS,airport,medium,8,ZUMY,Mianyang,Chine
NAO,106.066666,30.8,CN,Nanchong Airport,AS,airport,small,8,ZUNC,Nanchong,Chine
